Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),1/43,0.0884844363791005,0.169822048420964,0,0,11.28968253968254,27.376674104260204,IL23A
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),1/43,0.0884844363791005,0.169822048420964,0,0,11.28968253968254,27.376674104260204,CCNA2
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),2/232,0.0887782589765039,0.169822048420964,0,0,4.183881230116649,10.1317432286876,PELI1;ESR1
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),1/44,0.0904484139238324,0.1717159738027645,0,0,11.0265780730897,26.496598090748613,GRB7
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),1/44,0.0904484139238324,0.1717159738027645,0,0,11.0265780730897,26.496598090748613,CCNA2
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),3/500,0.0920646511043347,0.1741275011921536,0,0,2.936619718309859,7.004613939883538,ERBB2;WNK3;AURKA
GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),1/45,0.0924082580584102,0.1741275011921536,0,0,10.7754329004329,25.66211295508556,UBE2C
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),1/46,0.0943639772927112,0.175844311929222,0,0,10.535449735449737,24.86993918817013,IL23A
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.0943639772927112,0.175844311929222,0,0,10.535449735449737,24.86993918817013,KIF14
GO_Biological_Process_2023,Replication Fork Processing (GO:0031297),1/46,0.0943639772927112,0.175844311929222,0,0,10.535449735449737,24.86993918817013,DONSON
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),1/47,0.096315580073358,0.1768704288619847,0,0,10.305900621118012,24.11709761219115,IL23A
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),1/47,0.096315580073358,0.1768704288619847,0,0,10.305900621118012,24.11709761219115,GRB7
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),1/47,0.096315580073358,0.1768704288619847,0,0,10.305900621118012,24.11709761219115,AURKA
GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),1/47,0.096315580073358,0.1768704288619847,0,0,10.305900621118012,24.11709761219115,STARD3
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),2/244,0.0966749050208867,0.1768870544766225,0,0,3.9739971779883088,9.2848526654137,CCNA2;ERBB2
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),1/48,0.0982630748725642,0.1784994705418882,0,0,10.08611955420466,23.400876172094083,CCNA2
GO_Biological_Process_2023,Cytoplasmic Microtubule Organization (GO:0031122),1/48,0.0982630748725642,0.1784994705418882,0,0,10.08611955420466,23.400876172094083,CEP126
GO_Biological_Process_2023,Neurogenesis (GO:0022008),1/49,0.1002064701400459,0.1807295265025828,0,0,9.875496031746032,22.71880101878368,ERBB2
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),1/49,0.1002064701400459,0.1807295265025828,0,0,9.875496031746032,22.71880101878368,CDC6
GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),1/50,0.1021457742794159,0.1835715872281318,0,0,9.673469387755102,22.068611238785657,IL23A
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),3/525,0.1028240875395506,0.1837793805388227,0,0,2.7923850574712645,6.35193780754217,IL23A;ERBB2;PELI1
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),1/51,0.1040809957110956,0.1837793805388227,0,0,9.47952380952381,21.44823670194943,IL23A
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),1/51,0.1040809957110956,0.1837793805388227,0,0,9.47952380952381,21.44823670194943,WNK3
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),1/51,0.1040809957110956,0.1837793805388227,0,0,9.47952380952381,21.44823670194943,WNK3
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),1/51,0.1040809957110956,0.1837793805388227,0,0,9.47952380952381,21.44823670194943,STARD3
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),1/52,0.1060121428192819,0.1852461319160463,0,0,9.293183940242765,20.85577860728659,WFS1
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),1/52,0.1060121428192819,0.1852461319160463,0,0,9.293183940242765,20.85577860728659,ORMDL3
GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),1/52,0.1060121428192819,0.1852461319160463,0,0,9.293183940242765,20.85577860728659,CCNA2
GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),1/53,0.107939223970153,0.1866757126881071,0,0,9.114010989010987,20.289492337496565,AQP5
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),1/53,0.107939223970153,0.1866757126881071,0,0,9.114010989010987,20.289492337496565,STARD3
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),1/53,0.107939223970153,0.1866757126881071,0,0,9.114010989010987,20.289492337496565,IL23A
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),1/54,0.1098622475311583,0.1874339020379559,0,0,8.941599281221922,19.747772315999956,GRB7
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),1/54,0.1098622475311583,0.1874339020379559,0,0,8.941599281221922,19.747772315999956,PELI1
GO_Biological_Process_2023,Organelle Disassembly (GO:1903008),1/54,0.1098622475311583,0.1874339020379559,0,0,8.941599281221922,19.747772315999956,AURKA
GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),1/54,0.1098622475311583,0.1874339020379559,0,0,8.941599281221922,19.747772315999956,ERBB2
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),2/265,0.110953973954952,0.1886591139638073,0,0,3.652786794027636,8.031162472708672,CCNA2;ERBB2
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),1/55,0.1117812218384275,0.1887943713324611,0,0,8.77557319223986,19.22913860440414,IL23A
GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),1/55,0.1117812218384275,0.1887943713324611,0,0,8.77557319223986,19.22913860440414,ORMDL3
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),2/268,0.1130380282559098,0.1894935920059641,0,0,3.611039794608472,7.872178635426113,DEK;ESR1
GO_Biological_Process_2023,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),1/56,0.1136961552035784,0.1894935920059641,0,0,8.615584415584415,18.73222500578713,ESR1
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),1/56,0.1136961552035784,0.1894935920059641,0,0,8.615584415584415,18.73222500578713,AURKA
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/56,0.1136961552035784,0.1894935920059641,0,0,8.615584415584415,18.73222500578713,DONSON
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),1/57,0.1156070559662541,0.1895991560776313,0,0,8.461309523809524,18.255768480581505,ORMDL3
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),1/57,0.1156070559662541,0.1895991560776313,0,0,8.461309523809524,18.255768480581505,DONSON
GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,AURKA
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,KIF14
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,IL23A
GO_Biological_Process_2023,Peptidyl-Threonine Phosphorylation (GO:0018107),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,WNK3
GO_Biological_Process_2023,Renal System Development (GO:0072001),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,WFS1
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,CHODL
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,ESR1
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),1/58,0.1175139323807893,0.1895991560776313,0,0,8.312447786131997,17.798599724969133,CCNA2
GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),1/59,0.1194167927286883,0.1902381082901817,0,0,8.16871921182266,17.35963473969882,ESR1
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),1/59,0.1194167927286883,0.1902381082901817,0,0,8.16871921182266,17.35963473969882,KIF14
GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),1/59,0.1194167927286883,0.1902381082901817,0,0,8.16871921182266,17.35963473969882,ESR1
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),1/59,0.1194167927286883,0.1902381082901817,0,0,8.16871921182266,17.35963473969882,CEP126
GO_Biological_Process_2023,Sterol Metabolic Process (GO:0016125),1/60,0.1213156452636398,0.1926553486104972,0,0,8.029862792574656,16.937867296435986,STARD3
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),2/284,0.124323405855855,0.1961993377079936,0,0,3.403390416882892,7.095623164361508,GRB7;ERBB2
GO_Biological_Process_2023,Spliceosomal Complex Assembly (GO:0000245),1/62,0.1251013598850969,0.1961993377079936,0,0,7.765807962529274,16.14224910249594,SRSF5
GO_Biological_Process_2023,Protein Lipidation (GO:0006497),1/62,0.1251013598850969,0.1961993377079936,0,0,7.765807962529274,16.14224910249594,PGAP3
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),1/62,0.1251013598850969,0.1961993377079936,0,0,7.765807962529274,16.14224910249594,ERBB2
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),5/1243,0.1264223416142696,0.197657221409307,0,0,1.9895204489414164,4.11458107610507,CCNA2;ERBB2;MYBL2;DEK;ESR1
GO_Biological_Process_2023,Protein Polymerization (GO:0051258),1/63,0.1269882383786123,0.197929198707405,0,0,7.640168970814132,15.766717271599331,UBE2C
GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),1/64,0.1288711419246356,0.1996316769077944,0,0,7.518518518518518,15.40501042790611,IL23A
GO_Biological_Process_2023,Negative Regulation Of Cell Death (GO:0060548),1/64,0.1288711419246356,0.1996316769077944,0,0,7.518518518518518,15.40501042790611,WFS1
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),1/65,0.1307500786928151,0.2006954095436827,0,0,7.400669642857143,15.056422415612554,IL23A
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),1/65,0.1307500786928151,0.2006954095436827,0,0,7.400669642857143,15.056422415612554,IL23A
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),1/65,0.1307500786928151,0.2006954095436827,0,0,7.400669642857143,15.056422415612554,AURKA
GO_Biological_Process_2023,Peptidyl-Threonine Modification (GO:0018210),1/66,0.1326250568596398,0.2029565264064186,0,0,7.286446886446886,14.720293152785615,WNK3
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1/67,0.1344960845583085,0.2045798876564633,0,0,7.175685425685426,14.396004988536754,ERBB2
GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),1/67,0.1344960845583085,0.2045798876564633,0,0,7.175685425685426,14.396004988536754,STARD3
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),1/69,0.1382263210059717,0.2089948865509452,0,0,6.963935574229692,13.78067395390674,WNK3
GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),1/69,0.1382263210059717,0.2089948865509452,0,0,6.963935574229692,13.78067395390674,PELI1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),4/938,0.1413159126328244,0.2127006844972011,0,0,2.0889474551144787,4.087563348577392,CCNA2;MYBL2;DEK;ESR1
GO_Biological_Process_2023,Negative Regulation Of Protein Binding (GO:0032091),1/71,0.1419408528228847,0.2127006844972011,0,0,6.764285714285714,13.206218294131878,AURKA
GO_Biological_Process_2023,Kidney Development (GO:0001822),1/71,0.1419408528228847,0.2127006844972011,0,0,6.764285714285714,13.206218294131878,WFS1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),1/72,0.1437922497074726,0.2148375328469635,0,0,6.668678739101274,12.933140394434057,ORMDL3
GO_Biological_Process_2023,DNA Replication (GO:0006260),1/73,0.1456397446182822,0.2156834927631452,0,0,6.5757275132275135,12.66892294138346,DONSON
GO_Biological_Process_2023,Ubiquitin-Dependent ERAD Pathway (GO:0030433),1/73,0.1456397446182822,0.2156834927631452,0,0,6.5757275132275135,12.66892294138346,WFS1
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),1/73,0.1456397446182822,0.2156834927631452,0,0,6.5757275132275135,12.66892294138346,AQP5
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),1/74,0.1474833455711862,0.2167645948331634,0,0,6.485322896281801,12.413167572325236,IL23A
GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),1/74,0.1474833455711862,0.2167645948331634,0,0,6.485322896281801,12.413167572325236,KIF14
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),2/316,0.1476574665794222,0.2167645948331634,0,0,3.051576821500699,5.837239551928391,CEP126;KIF14
GO_Biological_Process_2023,Positive Regulation Of Neurogenesis (GO:0050769),1/75,0.149323060617621,0.2173145406682957,0,0,6.397361647361647,12.16549881472976,CHODL
GO_Biological_Process_2023,Regulation Of BMP Signaling Pathway (GO:0030510),1/75,0.149323060617621,0.2173145406682957,0,0,6.397361647361647,12.16549881472976,CCNA2
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),1/75,0.149323060617621,0.2173145406682957,0,0,6.397361647361647,12.16549881472976,IL23A
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),1/76,0.15115889773631,0.2187256256642882,0,0,6.311746031746032,11.9255624938045,ESR1
GO_Biological_Process_2023,Regulation Of Ras Protein Signal Transduction (GO:0046578),1/76,0.15115889773631,0.2187256256642882,0,0,6.311746031746032,11.9255624938045,KIF14
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),1/77,0.1529908649057995,0.2194897351631498,0,0,6.228383458646617,11.693024262708771,ORMDL3
GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),1/77,0.1529908649057995,0.2194897351631498,0,0,6.228383458646617,11.693024262708771,WFS1
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),1/77,0.1529908649057995,0.2194897351631498,0,0,6.228383458646617,11.693024262708771,IL23A
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),1/78,0.1548189700762838,0.2214832291459584,0,0,6.147186147186147,11.46756825568622,IL23A
GO_Biological_Process_2023,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),1/79,0.1566432211995875,0.2234599624457392,0,0,6.068070818070818,11.24889584627262,WFS1
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),1/80,0.1584636262338361,0.224157230386799,0,0,5.990958408679927,11.036724504327369,IL23A
GO_Biological_Process_2023,Wound Healing (GO:0042060),1/80,0.1584636262338361,0.224157230386799,0,0,5.990958408679927,11.036724504327369,ERBB2
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/80,0.1584636262338361,0.224157230386799,0,0,5.990958408679927,11.036724504327369,WNK3
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),1/81,0.1602801930656019,0.2260935684305279,0,0,5.9157738095238095,10.830786745015452,KIF14
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),1/82,0.1620929296100477,0.2280137310670588,0,0,5.842445620223398,10.630829151935398,IL23A
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),1/83,0.1639018437591318,0.2286475997192309,0,0,5.770905923344948,10.43661147997999,ESR1
GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),1/83,0.1639018437591318,0.2286475997192309,0,0,5.770905923344948,10.43661147997999,IL23A
GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),1/83,0.1639018437591318,0.2286475997192309,0,0,5.770905923344948,10.43661147997999,AURKA
GO_Biological_Process_2023,Positive Regulation Of Protein Ubiquitination (GO:0031398),1/84,0.1657069433475759,0.2298686393959016,0,0,5.701090074584051,10.247905824752978,WFS1
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),1/85,0.1675082362330531,0.2298686393959016,0,0,5.632936507936508,10.064495849636533,ERBB2
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),1/85,0.1675082362330531,0.2298686393959016,0,0,5.632936507936508,10.064495849636533,ORMDL3
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),1/85,0.1675082362330531,0.2298686393959016,0,0,5.632936507936508,10.064495849636533,CCNA2
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),1/85,0.1675082362330531,0.2298686393959016,0,0,5.632936507936508,10.064495849636533,SRSF5
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),1/85,0.1675082362330531,0.2298686393959016,0,0,5.632936507936508,10.064495849636533,ERBB2
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),1/86,0.1693057302951719,0.2317056742522001,0,0,5.5663865546218485,9.886176072320994,AURKA
GO_Biological_Process_2023,Glucose Homeostasis (GO:0042593),1/87,0.1710994333194818,0.2328981504753054,0,0,5.501384274640088,9.712751206693376,WFS1
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),1/87,0.1710994333194818,0.2328981504753054,0,0,5.501384274640088,9.712751206693376,IL23A
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair (GO:2000779),1/88,0.1728893531138499,0.2334468538034605,0,0,5.437876299945265,9.544035544311454,DEK
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/88,0.1728893531138499,0.2334468538034605,0,0,5.437876299945265,9.544035544311454,MIEN1
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),1/88,0.1728893531138499,0.2334468538034605,0,0,5.437876299945265,9.544035544311454,ERBB2
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),1/89,0.1746754974797397,0.2346040591150759,0,0,5.375811688311688,9.379852384352931,WFS1
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),1/89,0.1746754974797397,0.2346040591150759,0,0,5.375811688311688,9.379852384352931,WFS1
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),1/90,0.1764578741938549,0.2363693009758534,0,0,5.3151417870519,9.220033503106164,IL23A
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),1/91,0.1782364909946805,0.2374918943332814,0,0,5.2558201058201055,9.064418660017266,ERBB2
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),1/91,0.1782364909946805,0.2374918943332814,0,0,5.2558201058201055,9.064418660017266,ERBB2
GO_Biological_Process_2023,Steroid Metabolic Process (GO:0008202),1/92,0.1800113556248347,0.2385977285840985,0,0,5.197802197802198,8.91285513593522,STARD3
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),1/92,0.1800113556248347,0.2385977285840985,0,0,5.197802197802198,8.91285513593522,WFS1
GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),1/94,0.1835498593117192,0.2420174385180633,0,0,5.085509472606247,8.621306230224262,ORMDL3
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),1/94,0.1835498593117192,0.2420174385180633,0,0,5.085509472606247,8.621306230224262,ESR1
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),1/95,0.1853135137833423,0.2437065741161143,0,0,5.031155015197569,8.481049298556284,CCNA2
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),1/98,0.1905821797563973,0.2499844176025471,0,0,4.87481590574374,8.080844796889387,GRB7
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),1/99,0.1923309947723218,0.2516247470466904,0,0,4.824829931972789,7.953912881527455,GRB7
GO_Biological_Process_2023,Visual Perception (GO:0007601),1/101,0.1958175600852756,0.2555242063128274,0,0,4.727857142857143,7.709110858366568,WFS1
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),1/102,0.1975553255717607,0.2564664252281213,0,0,4.6808109382366805,7.591042436779819,WFS1
GO_Biological_Process_2023,Sensory Perception Of Light Stimulus (GO:0050953),1/102,0.1975553255717607,0.2564664252281213,0,0,4.6808109382366805,7.591042436779819,WFS1
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),1/104,0.2010198600663773,0.2602949470090271,0,0,4.589459084604716,7.363105885558578,IL23A
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1/106,0.2044697829355108,0.2634113275062065,0,0,4.501587301587302,7.145527417540153,KIF14
GO_Biological_Process_2023,Positive Regulation Of Cell Growth (GO:0030307),1/106,0.2044697829355108,0.2634113275062065,0,0,4.501587301587302,7.145527417540153,ERBB2
GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),1/107,0.2061892837983776,0.2636090843498246,0,0,4.458894878706199,7.04041968388812,GRB7
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),1/107,0.2061892837983776,0.2636090843498246,0,0,4.458894878706199,7.04041968388812,IL23A
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),1/107,0.2061892837983776,0.2636090843498246,0,0,4.458894878706199,7.04041968388812,ORMDL3
GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),1/108,0.2079051543056224,0.2644637353257918,0,0,4.417000445037829,6.937664630615158,INPP4B
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),1/108,0.2079051543056224,0.2644637353257918,0,0,4.417000445037829,6.937664630615158,ERBB2
GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),1/111,0.2130310583523425,0.2703032273063643,0,0,4.295887445887446,6.642805119566827,CDC45
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),1/112,0.2147324820693924,0.271779206629181,0,0,4.256971256971257,6.548764072815388,CCNA2
GO_Biological_Process_2023,Regulation Of Protein Ubiquitination (GO:0031396),1/113,0.216430312660061,0.2732432697333271,0,0,4.21875,6.456740617261403,WFS1
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),1/114,0.2181245575317231,0.2740121929192045,0,0,4.181205225453013,6.366675264315155,ERBB2
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),1/114,0.2181245575317231,0.2740121929192045,0,0,4.181205225453013,6.366675264315155,WFS1
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/117,0.2231858518840976,0.2796745786636955,0,0,4.072454844006568,6.107665936441771,ERBB2
GO_Biological_Process_2023,Regulation Of Protein Binding (GO:0043393),1/118,0.2248658277536979,0.2803882543595493,0,0,4.037444037444037,6.024881419359348,AURKA
GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),1/118,0.2248658277536979,0.2803882543595493,0,0,4.037444037444037,6.024881419359348,CHODL
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),1/119,0.2265422547386396,0.2814820857175059,0,0,4.003026634382566,5.9437892040372455,CCNA2
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),3/766,0.2268578393802472,0.2814820857175059,0,0,1.886697247706422,2.79878653558504,ERBB2;KIF14;CDC6
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),1/122,0.2315503155166545,0.2851203439447971,0,0,3.90318772136954,5.710200028113294,ERBB2
GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),1/122,0.2315503155166545,0.2851203439447971,0,0,3.90318772136954,5.710200028113294,TMEM108
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),1/123,0.2332126200008682,0.2851203439447971,0,0,3.870999219359875,5.635418893350087,ORMDL3
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),1/123,0.2332126200008682,0.2851203439447971,0,0,3.870999219359875,5.635418893350087,TMEM108
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),1/123,0.2332126200008682,0.2851203439447971,0,0,3.870999219359875,5.635418893350087,ERBB2
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),1/123,0.2332126200008682,0.2851203439447971,0,0,3.870999219359875,5.635418893350087,KIF14
GO_Biological_Process_2023,Regulation Of DNA Metabolic Process (GO:0051052),1/124,0.2348714120416546,0.2851203439447971,0,0,3.839334107626791,5.562108964344489,CCNA2
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),1/124,0.2348714120416546,0.2851203439447971,0,0,3.839334107626791,5.562108964344489,IL23A
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/124,0.2348714120416546,0.2851203439447971,0,0,3.839334107626791,5.562108964344489,ERBB2
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),1/125,0.2365266989217314,0.2864412061282359,0,0,3.808179723502304,5.490230564999063,AURKA
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),1/126,0.2381784878120882,0.2877515223567094,0,0,3.7775238095238097,5.41974538710737,ERBB2
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/127,0.2398267859563774,0.2883631593046919,0,0,3.747354497354497,5.350616430106396,IL23A
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.2398267859563774,0.2883631593046919,0,0,3.747354497354497,5.350616430106396,ERBB2
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),1/129,0.2431129388323608,0.2909289907828014,0,0,3.688430059523809,5.216285399224581,AQP5
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),1/129,0.2431129388323608,0.2909289907828014,0,0,3.688430059523809,5.216285399224581,DEK
